date,AAXJ,ARS,DIA,ECH,EEM,EFA,EPP,EWA,EWC,EWD,EWG,EWH,EWI,EWJ,EWK,EWL,EWM,EWN,EWO,EWP,EWQ,EWS,EWT,EWU,EWW,EWY,EWZ,EZU,GLD,HYG,IEF,IEUR,IFN,ILF,IWM,LQD,MDY,QQQ,SLV,SPY,TLT,USO,VNQ,VTI,XLF,XLK,XLV
2025-03-13,74.58999633789062,,408.7799987792969,29.760000228881836,43.779998779296875,82.19999694824219,43.68000030517578,23.020000457763672,39.29999923706055,43.06999969482422,37.59000015258789,18.170000076293945,41.939998626708984,69.26000213623047,19.75,52.13999938964844,22.90999984741211,47.58000183105469,25.389999389648438,36.9900016784668,40.470001220703125,23.010000228881836,49.630001068115234,37.130001068115234,51.189998626708984,55.220001220703125,24.799999237060547,53.84000015258789,275.1300048828125,78.5199966430664,94.80999755859375,60.56999969482422,14.739999771118164,22.93000030517578,198.10000610351562,108.0,522.9600219726562,468.3399963378906,30.739999771118164,551.4199829101562,90.6500015258789,71.62000274658203,88.4000015258789,271.17999267578125,47.41999816894531,103.83000183105469,143.8300018310547
2025-03-14,75.86000061035156,,415.3599853515625,30.059999465942383,44.58000183105469,83.70999908447266,44.33000183105469,23.5,40.11000061035156,44.54999923706055,38.619998931884766,18.149999618530273,43.029998779296875,70.3499984741211,20.1299991607666,52.59000015258789,23.209999084472656,48.68000030517578,26.360000610351562,37.81999969482422,41.290000915527344,23.280000686645508,50.27000045776367,37.709999084472656,52.36000061035156,56.13999938964844,25.84000015258789,55.13999938964844,275.239990234375,78.87999725341797,94.4800033569336,61.779998779296875,14.880000114440918,23.790000915527344,202.88999938964844,107.94999694824219,535.739990234375,479.6600036621094,30.709999084472656,562.8099975585938,90.16999816894531,72.27999877929688,90.16999816894531,276.989990234375,48.52000045776367,106.97000122070312,144.92999267578125
2025-03-17,77.08999633789062,,419.2099914550781,30.709999084472656,45.34000015258789,84.6500015258789,44.9900016784668,23.8700008392334,40.689998626708984,44.970001220703125,39.029998779296875,18.389999389648438,43.529998779296875,71.08999633789062,20.530000686645508,53.33000183105469,23.440000534057617,49.209999084472656,26.65999984741211,38.33000183105469,41.68000030517578,23.649999618530273,50.709999084472656,37.970001220703125,53.279998779296875,57.86000061035156,26.450000762939453,55.720001220703125,276.7300109863281,79.06999969482422,94.55999755859375,62.38999938964844,15.130000114440918,24.290000915527344,205.4499969482422,108.16999816894531,543.72998046875,482.7699890136719,30.809999465942383,567.1500244140625,90.62000274658203,72.70999908447266,91.70999908447266,279.2799987792969,49.09000015258789,107.71499633789062,146.77000427246094
2025-03-18,76.70999908447266,,416.5299987792969,30.899999618530273,45.11000061035156,84.63999938964844,44.380001068115234,23.43000030517578,40.52000045776367,44.66999816894531,39.310001373291016,18.219999313354492,43.91999816894531,70.88999938964844,20.549999237060547,53.43000030517578,23.389999389648438,49.279998779296875,26.809999465942383,38.869998931884766,41.810001373291016,23.56999969482422,50.20000076293945,37.95000076293945,52.40999984741211,56.970001220703125,26.56999969482422,56.04999923706055,279.9599914550781,78.93000030517578,94.66999816894531,62.68000030517578,15.199999809265137,24.270000457763672,203.2100067138672,108.43000030517578,539.22998046875,474.5400085449219,30.850000381469727,561.02001953125,90.70999908447266,72.20999908447266,91.2300033569336,276.2699890136719,49.029998779296875,106.07499694824219,146.83999633789062
2025-03-19,76.91999816894531,,420.4200134277344,30.940000534057617,45.220001220703125,84.88999938964844,44.72999954223633,23.649999618530273,41.040000915527344,44.72999954223633,39.040000915527344,18.3700008392334,43.9900016784668,71.69999694824219,20.3700008392334,53.2400016784668,23.31999969482422,49.4900016784668,26.65999984741211,38.810001373291016,41.970001220703125,23.770000457763672,50.13999938964844,37.9900016784668,52.41999816894531,57.2400016784668,26.940000534057617,56.040000915527344,281.1099853515625,79.44999694824219,94.95999908447266,62.66999816894531,15.449999809265137,24.43000030517578,206.3699951171875,109.06999969482422,545.969970703125,480.8900146484375,30.75,567.1300048828125,91.18000030517578,72.41999816894531,91.33999633789062,279.4100036621094,49.56999969482422,107.45500183105469,146.9199981689453
2025-03-20,76.08000183105469,,420.1199951171875,30.520000457763672,44.79999923706055,84.18000030517578,44.400001525878906,23.530000686645508,41.029998779296875,44.40999984741211,38.36000061035156,18.020000457763672,43.2599983215332,71.31999969482422,20.329999923706055,53.279998779296875,22.940000534057617,48.869998931884766,26.100000381469727,38.31999969482422,41.279998779296875,23.729999542236328,50.279998779296875,37.880001068115234,52.2599983215332,56.72999954223633,26.579999923706055,55.150001525878906,280.75,79.33999633789062,95.0999984741211,62.04999923706055,15.770000457763672,24.149999618530273,205.05999755859375,108.91000366210938,542.1199951171875,479.260009765625,30.5,565.489990234375,91.23999786376953,73.7300033569336,91.27999877929688,278.739990234375,49.63999938964844,106.69000244140625,147.00999450683594
2025-03-21,75.7699966430664,,419.6199951171875,30.299999237060547,44.58000183105469,83.66000366210938,44.15999984741211,23.43000030517578,40.880001068115234,44.029998779296875,38.09000015258789,17.84000015258789,42.95000076293945,71.33000183105469,20.219999313354492,53.060001373291016,23.149999618530273,48.25,25.93000030517578,38.439998626708984,40.90999984741211,23.760000228881836,50.220001220703125,37.529998779296875,51.70000076293945,56.86000061035156,26.56999969482422,54.75,278.489990234375,79.22000122070312,95.0199966430664,61.52000045776367,15.880000114440918,24.190000534057617,203.7899932861328,108.76000213623047,537.8900146484375,480.8399963378906,30.020000457763672,563.97998046875,90.69999694824219,73.79000091552734,90.2699966430664,278.8500061035156,49.459999084472656,106.9800033569336,146.60000610351562
2025-03-24,76.05999755859375,,425.489990234375,30.40999984741211,44.779998779296875,83.6500015258789,44.5099983215332,23.700000762939453,41.5099983215332,44.2400016784668,38.029998779296875,17.739999771118164,42.97999954223633,71.16999816894531,20.100000381469727,52.900001525878906,23.0,48.33000183105469,26.15999984741211,38.16999816894531,40.90999984741211,23.829999923706055,50.380001068115234,37.529998779296875,52.040000915527344,57.310001373291016,26.190000534057617,54.66999816894531,277.25,79.44999694824219,94.47000122070312,61.4900016784668,16.09000015258789,24.030000686645508,208.86000061035156,108.29000091552734,551.0700073242188,490.6600036621094,29.959999084472656,574.0800170898438,89.7699966430664,74.87999725341797,91.66000366210938,284.010009765625,50.150001525878906,108.81500244140625,147.14999389648438
2025-03-25,75.83000183105469,,425.82000732421875,30.760000228881836,44.650001525878906,84.11000061035156,44.689998626708984,23.809999465942383,41.709999084472656,44.66999816894531,38.380001068115234,17.690000534057617,43.41999816894531,71.68000030517578,20.1299991607666,52.97999954223633,23.170000076293945,48.560001373291016,25.950000762939453,38.790000915527344,41.22999954223633,24.040000915527344,50.459999084472656,37.63999938964844,52.59000015258789,57.06999969482422,26.420000076293945,55.11000061035156,278.4700012207031,79.41000366210938,94.62999725341797,61.81999969482422,16.0,24.25,207.6999969482422,108.4000015258789,549.4600219726562,493.4599914550781,30.579999923706055,575.4600219726562,89.76000213623047,74.81999969482422,89.70999908447266,284.489990234375,50.43000030517578,109.17500305175781,145.27000427246094
2025-03-26,75.23999786376953,,424.2300109863281,30.270000457763672,44.380001068115234,83.0199966430664,44.54999923706055,23.709999084472656,41.380001068115234,43.58000183105469,37.560001373291016,17.56999969482422,42.61000061035156,70.75,19.81999969482422,52.45000076293945,23.209999084472656,47.84000015258789,25.90999984741211,38.27000045776367,40.47999954223633,23.959999084472656,49.5099983215332,37.5099983215332,52.0099983215332,56.810001373291016,26.299999237060547,54.099998474121094,278.239990234375,79.08999633789062,94.41000366210938,60.97999954223633,15.760000228881836,24.020000457763672,205.58999633789062,107.95999908447266,546.02001953125,484.3800048828125,30.530000686645508,568.5900268554688,89.16999816894531,75.41999816894531,90.05999755859375,281.1600036621094,50.279998779296875,106.73999786376953,144.74000549316406
2025-03-27,75.69999694824219,,422.94000244140625,30.170000076293945,44.599998474121094,83.19999694824219,44.79999923706055,23.75,41.25,43.529998779296875,37.59000015258789,17.809999465942383,43.06999969482422,70.6500015258789,19.950000762939453,52.59000015258789,23.549999237060547,47.81999969482422,25.950000762939453,38.56999969482422,40.54999923706055,24.170000076293945,49.20000076293945,37.65999984741211,52.150001525878906,56.4900016784668,26.329999923706055,54.20000076293945,281.9700012207031,78.94000244140625,94.33000183105469,61.06999969482422,15.800000190734863,24.100000381469727,204.61000061035156,107.83000183105469,542.0599975585938,481.6199951171875,31.31999969482422,567.0800170898438,88.91000366210938,75.4800033569336,89.83000183105469,278.989990234375,50.18000030517578,105.75499725341797,144.97000122070312
2025-03-28,74.18000030517578,,415.6199951171875,29.760000228881836,43.77000045776367,82.45999908447266,44.25,23.469999313354492,40.56999969482422,42.939998626708984,37.38999938964844,17.559999465942383,42.79999923706055,69.22000122070312,19.889999389648438,52.47999954223633,23.0,47.34000015258789,25.489999771118164,38.40999984741211,40.349998474121094,23.8700008392334,47.81999969482422,37.59000015258789,51.619998931884766,54.790000915527344,25.959999084472656,53.900001525878906,284.05999755859375,78.80000305175781,95.08999633789062,60.790000915527344,15.6899995803833,23.770000457763672,200.4499969482422,108.4800033569336,532.22998046875,468.94000244140625,31.0,555.6599731445312,90.13999938964844,74.7699966430664,89.70999908447266,273.42999267578125,49.209999084472656,103.19000244140625,144.52000427246094
2025-03-31,74.0,,419.8800048828125,29.81999969482422,43.70000076293945,81.7300033569336,44.099998474121094,23.440000534057617,40.75,42.08000183105469,37.08000183105469,17.510000228881836,42.31999969482422,68.55999755859375,19.719999313354492,51.790000915527344,23.079999923706055,46.72999954223633,25.1200008392334,38.060001373291016,39.79999923706055,23.760000228881836,47.47999954223633,37.470001220703125,50.959999084472656,54.040000915527344,25.850000381469727,53.25,288.1400146484375,78.88999938964844,95.37000274658203,60.150001525878906,15.770000457763672,23.549999237060547,199.49000549316406,108.69000244140625,533.47998046875,468.9200134277344,30.989999771118164,559.3900146484375,91.02999877929688,77.33000183105469,90.54000091552734,274.8399963378906,49.810001373291016,103.23999786376953,146.00999450683594
2025-04-01,74.33999633789062,,419.5899963378906,30.200000762939453,43.84000015258789,81.8499984741211,44.599998474121094,23.709999084472656,41.130001068115234,42.25,37.290000915527344,17.739999771118164,42.459999084472656,68.19999694824219,19.6200008392334,51.7599983215332,23.030000686645508,46.70000076293945,25.18000030517578,38.27000045776367,40.04999923706055,23.84000015258789,48.20000076293945,37.439998626708984,52.04999923706055,54.849998474121094,26.139999389648438,53.54999923706055,287.57000732421875,78.69000244140625,95.4000015258789,60.25,15.600000381469727,23.889999389648438,199.50999450683594,108.66000366210938,536.3699951171875,472.70001220703125,30.6299991607666,560.969970703125,91.48999786376953,77.08000183105469,90.58000183105469,275.7699890136719,49.75,103.99500274658203,143.33999633789062
2025-04-02,74.5,,422.0299987792969,29.90999984741211,43.900001525878906,82.04000091552734,44.83000183105469,23.889999389648438,41.59000015258789,42.61000061035156,37.380001068115234,17.790000915527344,42.65999984741211,68.22000122070312,19.739999771118164,51.4900016784668,23.31999969482422,46.869998931884766,25.170000076293945,38.72999954223633,40.18000030517578,23.959999084472656,48.47999954223633,37.61000061035156,52.15999984741211,54.630001068115234,26.139999389648438,53.77000045776367,288.1600036621094,78.8499984741211,95.30999755859375,60.45000076293945,15.649999618530273,23.959999084472656,202.66000366210938,108.91000366210938,544.8599853515625,476.1499938964844,30.760000228881836,564.52001953125,91.43000030517578,77.73999786376953,91.12999725341797,277.95001220703125,50.15999984741211,104.76499938964844,144.3000030517578
2025-04-03,72.77999877929688,,405.2200012207031,30.06999969482422,42.970001220703125,80.31999969482422,43.779998779296875,23.25,40.619998931884766,41.470001220703125,36.72999954223633,17.479999542236328,41.77000045776367,65.41000366210938,19.829999923706055,51.40999984741211,23.010000228881836,45.709999084472656,24.809999465942383,38.88999938964844,39.47999954223633,23.389999389648438,46.04999923706055,37.279998779296875,54.2599983215332,53.13999938964844,26.329999923706055,52.83000183105469,286.4200134277344,77.87000274658203,96.29000091552734,59.70000076293945,15.399999618530273,24.059999465942383,189.64999389648438,108.9000015258789,508.5,450.6600036621094,28.889999389648438,536.7000122070312,91.8499984741211,72.25,88.0199966430664,263.9599914550781,47.689998626708984,97.61499786376953,143.1300048828125
2025-04-04,68.88999938964844,,383.2200012207031,28.190000534057617,40.58000183105469,75.0199966430664,40.189998626708984,21.149999618530273,38.40999984741211,38.16999816894531,34.31999969482422,16.3799991607666,38.4900016784668,61.5099983215332,18.790000915527344,48.36000061035156,21.90999984741211,43.13999938964844,22.670000076293945,35.7400016784668,37.209999084472656,21.84000015258789,43.81999969482422,34.619998931884766,49.91999816894531,51.25,24.5,49.54999923706055,279.7200012207031,76.76000213623047,96.55999755859375,55.709999084472656,14.369999885559082,22.440000534057617,181.19000244140625,108.77999877929688,483.739990234375,422.6700134277344,27.079999923706055,505.2799987792969,92.8499984741211,67.91999816894531,84.19999694824219,248.47000122070312,44.20000076293945,91.18499755859375,135.27999877929688
2025-04-07,66.05999755859375,,379.57000732421875,27.09000015258789,39.06999969482422,73.20999908447266,39.31999969482422,20.850000381469727,37.790000915527344,37.34000015258789,33.54999923706055,15.680000305175781,37.060001373291016,61.31999969482422,18.270000457763672,47.040000915527344,21.75,42.58000183105469,22.450000762939453,34.470001220703125,35.970001220703125,20.780000686645508,42.029998779296875,33.290000915527344,48.52000045776367,50.779998779296875,23.950000762939453,48.08000183105469,273.7099914550781,76.0999984741211,95.41000366210938,54.02000045776367,13.800000190734863,21.81999969482422,179.5500030517578,106.66000366210938,478.5899963378906,423.69000244140625,27.139999389648438,504.3800048828125,90.05000305175781,65.9800033569336,81.98999786376953,247.66000366210938,44.09000015258789,91.7300033569336,134.47000122070312
2025-04-08,65.0,,376.4800109863281,26.5,38.52000045776367,72.95999908447266,38.849998474121094,20.81999969482422,37.16999816894531,37.06999969482422,33.220001220703125,15.199999809265137,36.599998474121094,61.650001525878906,18.290000915527344,47.119998931884766,21.200000762939453,41.880001068115234,22.31999969482422,34.150001525878906,35.650001525878906,20.219999313354492,40.95000076293945,33.189998626708984,48.060001373291016,48.91999816894531,23.440000534057617,47.630001068115234,275.20001220703125,75.75,94.93000030517578,53.75,14.09000015258789,21.350000381469727,174.82000732421875,105.30999755859375,468.2200012207031,416.05999755859375,27.139999389648438,496.4800109863281,88.3499984741211,63.34000015258789,79.79000091552734,243.75,43.91999816894531,89.86499786376953,132.97999572753906
2025-04-09,69.63999938964844,,406.0799865722656,28.239999771118164,41.189998626708984,78.58999633789062,42.09000015258789,22.809999465942383,39.540000915527344,39.91999816894531,36.220001220703125,15.789999961853027,40.220001220703125,66.33999633789062,19.040000915527344,49.709999084472656,22.139999389648438,46.04999923706055,24.270000457763672,37.04999923706055,38.61000061035156,22.239999771118164,44.790000915527344,35.11000061035156,51.86000061035156,53.279998779296875,24.709999084472656,51.86000061035156,285.3800048828125,77.77999877929688,94.62999725341797,57.970001220703125,14.649999618530273,22.770000457763672,189.67999267578125,107.06999969482422,512.02001953125,466.0,28.059999465942383,548.6199951171875,88.87000274658203,67.58000183105469,84.55000305175781,268.4800109863281,47.22999954223633,101.93000030517578,138.75999450683594
2025-04-10,68.12000274658203,,395.67999267578125,27.510000228881836,40.47999954223633,77.04000091552734,41.40999984741211,22.350000381469727,38.7400016784668,39.650001525878906,35.79999923706055,15.770000457763672,39.65999984741211,64.22000122070312,18.90999984741211,49.70000076293945,22.049999237060547,44.66999816894531,23.8700008392334,36.88999938964844,37.9900016784668,21.530000686645508,43.31999969482422,34.66999816894531,50.29999923706055,51.81999969482422,24.190000534057617,50.959999084472656,292.3500061035156,76.51000213623047,94.04000091552734,56.95000076293945,14.34000015258789,22.079999923706055,181.7100067138672,105.25,490.6199951171875,446.17999267578125,28.280000686645508,524.5800170898438,86.41999816894531,65.31999969482422,82.62000274658203,257.42999267578125,45.90999984741211,97.18499755859375,134.88999938964844
2025-04-11,70.52999877929688,,401.9100036621094,28.389999389648438,41.75,78.97000122070312,42.18000030517578,22.770000457763672,39.869998931884766,40.310001373291016,36.369998931884766,15.970000267028809,40.529998779296875,65.81999969482422,19.579999923706055,51.04999923706055,22.459999084472656,45.810001373291016,24.43000030517578,37.77000045776367,38.970001220703125,22.079999923706055,45.619998931884766,35.56999969482422,50.68000030517578,54.310001373291016,24.690000534057617,52.15999984741211,297.92999267578125,76.73999786376953,93.51000213623047,58.560001373291016,14.460000038146973,22.510000228881836,184.36000061035156,105.2300033569336,497.4700012207031,454.3999938964844,29.190000534057617,533.9400024414062,86.88999938964844,66.45999908447266,83.62999725341797,261.739990234375,46.66999816894531,99.17500305175781,136.8699951171875
2025-04-14,71.06999969482422,,405.4200134277344,29.1299991607666,42.130001068115234,79.81999969482422,42.959999084472656,23.290000915527344,40.439998626708984,40.720001220703125,36.81999969482422,16.360000610351562,40.91999816894531,66.9000015258789,19.75,51.20000076293945,22.649999618530273,46.61000061035156,24.850000381469727,38.04999923706055,38.849998474121094,22.1200008392334,45.77000045776367,36.150001525878906,51.90999984741211,54.349998474121094,25.010000228881836,52.529998779296875,296.2300109863281,77.12000274658203,94.26000213623047,59.02000045776367,14.699999809265137,22.8799991607666,186.52999877929688,105.87999725341797,503.760009765625,457.4800109863281,29.3799991607666,539.1199951171875,87.51000213623047,66.66000366210938,85.36000061035156,264.1499938964844,47.150001525878906,100.08000183105469,138.5399932861328
2025-04-15,71.05000305175781,,403.7099914550781,29.350000381469727,42.09000015258789,80.54000091552734,43.09000015258789,23.360000610351562,40.529998779296875,41.38999938964844,37.20000076293945,16.350000381469727,41.540000915527344,67.44000244140625,20.0,51.45000076293945,22.6299991607666,46.88999938964844,25.200000762939453,38.68000030517578,39.0,22.34000015258789,46.04999923706055,36.650001525878906,52.189998626708984,54.380001068115234,24.860000610351562,53.08000183105469,297.7799987792969,77.33000183105469,94.54000091552734,59.56999969482422,14.970000267028809,22.889999389648438,186.75999450683594,106.44999694824219,502.9800109863281,457.989990234375,29.40999984741211,537.6099853515625,87.81999969482422,66.4800033569336,85.62000274658203,263.69000244140625,47.27000045776367,100.44499969482422,137.69000244140625
2025-04-16,70.01000213623047,,396.7699890136719,29.43000030517578,41.599998474121094,80.2300033569336,43.22999954223633,23.420000076293945,40.83000183105469,41.06999969482422,37.220001220703125,16.34000015258789,41.7599983215332,66.77999877929688,20.139999389648438,51.290000915527344,22.440000534057617,46.2599983215332,25.190000534057617,38.869998931884766,38.959999084472656,22.6200008392334,44.9900016784668,36.54999923706055,53.02000045776367,54.060001373291016,24.790000915527344,53.0,307.4700012207031,77.31999969482422,94.94999694824219,59.38999938964844,15.050000190734863,22.93000030517578,184.97000122070312,106.9000015258789,497.3699951171875,444.17999267578125,29.760000228881836,525.6599731445312,88.30999755859375,67.75,85.55999755859375,258.2099914550781,46.529998779296875,96.95500183105469,136.2899932861328
2025-04-17,70.61000061035156,,391.3599853515625,29.950000762939453,41.91999816894531,81.0999984741211,43.65999984741211,23.610000610351562,41.099998474121094,41.900001525878906,37.400001525878906,16.43000030517578,42.130001068115234,68.06999969482422,20.260000228881836,51.95000076293945,22.770000457763672,46.54999923706055,25.450000762939453,39.25,39.220001220703125,23.100000381469727,44.880001068115234,36.970001220703125,54.93000030517578,54.310001373291016,25.219999313354492,53.349998474121094,306.1199951171875,77.7699966430664,94.68000030517578,59.88999938964844,15.319999694824219,23.440000534057617,186.47999572753906,106.75,501.7799987792969,444.1000061035156,29.549999237060547,526.4099731445312,87.52999877929688,69.4800033569336,86.83999633789062,258.75,46.650001525878906,96.43000030517578,135.49000549316406
2025-04-21,70.56999969482422,,381.6199951171875,30.049999237060547,41.90999984741211,80.66000366210938,43.5099983215332,23.479999542236328,40.77000045776367,41.77000045776367,37.029998779296875,16.3799991607666,41.939998626708984,67.91999816894531,20.209999084472656,51.81999969482422,23.040000915527344,46.09000015258789,25.309999465942383,39.130001068115234,38.970001220703125,23.149999618530273,44.220001220703125,36.81999969482422,54.34000015258789,54.38999938964844,25.200000762939453,52.900001525878906,315.5899963378906,77.30999755859375,94.16999816894531,59.560001373291016,15.5,23.389999389648438,182.74000549316406,105.5999984741211,490.2900085449219,433.1099853515625,29.790000915527344,513.8800048828125,86.0,68.62000274658203,85.02999877929688,252.60000610351562,45.650001525878906,93.94000244140625,132.57000732421875
